8d2c23ba-42d5-11ea-0259-15e9a7880d63,img/regular/826828/colony4j-8d2c23ba-42d5-11ea-0259-15e9a7880d63.png,square,[1 2 1; 2 3 2; 1 2 1],"[7, 4, 9, 0, 8, 5, 6]=>0;[2]=>1;[3]=>same;[1]=>switch",false
8d436322-42d5-11ea-1035-2d50a878eb09,img/regular/826828/colony4j-8d436322-42d5-11ea-1035-2d50a878eb09.png,square,[1 2 1; 2 3 2; 1 2 1],"[1]=>0;[2]=>1;[7, 4, 9, 0, 8, 5, 6]=>same;[3]=>switch",false
8d501cea-42d5-11ea-360c-d590dbb049ad,img/regular/826828/colony4j-8d501cea-42d5-11ea-360c-d590dbb049ad.png,square,[1 2 1; 2 3 2; 1 2 1],"[1]=>0;[2]=>1;[3]=>same;[7, 4, 9, 0, 8, 5, 6]=>switch",false
8d605360-42d5-11ea-233d-65e744b1bd79,img/regular/826828/colony4j-8d605360-42d5-11ea-233d-65e744b1bd79.png,random,[1 2 1; 2 3 2; 1 2 1],"[3]=>0;[2]=>1;[7, 4, 9, 0, 8, 5, 6]=>same;[1]=>switch",false
8d76f552-42d5-11ea-0257-d361c2801a06,img/repeat/907180/colony4j-8d76f552-42d5-11ea-0257-d361c2801a06.png,random,[1 2 1; 2 3 2; 1 2 1],"[3]=>0;[2]=>1;[1]=>same;[7, 4, 9, 0, 8, 5, 6]=>switch",true
8d84bdc2-42d5-11ea-20b5-23d73d55d6b2,img/repeat/907180/colony4j-8d84bdc2-42d5-11ea-20b5-23d73d55d6b2.png,square,[1 2 1; 2 3 2; 1 2 1],"[7, 4, 9, 0, 8, 5, 6]=>0;[3]=>1;[1]=>same;[2]=>switch",true
8d9de01a-42d5-11ea-29ee-9fb0d571f0e7,img/regular/826828/colony4j-8d9de01a-42d5-11ea-29ee-9fb0d571f0e7.png,random,[1 2 1; 2 3 2; 1 2 1],"[7, 4, 9, 0, 8, 5, 6]=>0;[3]=>1;[2]=>same;[1]=>switch",false
8db14bda-42d5-11ea-0648-3d9a2a985b42,img/regular/826828/colony4j-8db14bda-42d5-11ea-0648-3d9a2a985b42.png,square,[1 2 1; 2 3 2; 1 2 1],"[1]=>0;[3]=>1;[7, 4, 9, 0, 8, 5, 6]=>same;[2]=>switch",false
8dcaeb44-42d5-11ea-2b3a-8127430681b7,img/regular/826828/colony4j-8dcaeb44-42d5-11ea-2b3a-8127430681b7.png,random,[4 0 4; 4 1 4; 4 0 4],"[1]=>0;[7, 0, 4, 2, 3, 8, 5]=>1;[6]=>same;[9]=>switch",false
8dda061a-42d5-11ea-3b13-45eec4c2f7ed,img/regular/826828/colony4j-8dda061a-42d5-11ea-3b13-45eec4c2f7ed.png,square,[4 0 4; 4 1 4; 4 0 4],"[1]=>0;[7, 0, 4, 2, 3, 8, 5]=>1;[9]=>same;[6]=>switch",false
8ded3276-42d5-11ea-0719-2770d4fcf139,img/repeat/907180/colony4j-8ded3276-42d5-11ea-0719-2770d4fcf139.png,blank,[4 0 4; 4 1 4; 4 0 4],"[6]=>0;[7, 0, 4, 2, 3, 8, 5]=>1;[1]=>same;[9]=>switch",true
8e013b86-42d5-11ea-3949-75ccde0caf7d,img/regular/826828/colony4j-8e013b86-42d5-11ea-3949-75ccde0caf7d.png,blank,[4 0 4; 4 1 4; 4 0 4],"[6]=>0;[7, 0, 4, 2, 3, 8, 5]=>1;[9]=>same;[1]=>switch",false
8e1d6784-42d5-11ea-0894-35390425cd64,img/repeat/907180/colony4j-8e1d6784-42d5-11ea-0894-35390425cd64.png,square,[4 0 4; 4 1 4; 4 0 4],"[9]=>0;[7, 0, 4, 2, 3, 8, 5]=>1;[1]=>same;[6]=>switch",true
8e31cb66-42d5-11ea-1ba6-efb0007679b1,img/regular/826828/colony4j-8e31cb66-42d5-11ea-1ba6-efb0007679b1.png,random,[4 0 4; 4 1 4; 4 0 4],"[9]=>0;[7, 0, 4, 2, 3, 8, 5]=>1;[6]=>same;[1]=>switch",false
8e476b88-42d5-11ea-01b4-91d188f8728c,img/repeat/907180/colony4j-8e476b88-42d5-11ea-01b4-91d188f8728c.png,blank,[4 0 4; 4 1 4; 4 0 4],"[7, 0, 4, 2, 3, 8, 5]=>0;[1]=>1;[6]=>same;[9]=>switch",true
8e5b6294-42d5-11ea-2dfb-0d812eedd7dc,img/repeat/907180/colony4j-8e5b6294-42d5-11ea-2dfb-0d812eedd7dc.png,random,[4 0 4; 4 1 4; 4 0 4],"[7, 0, 4, 2, 3, 8, 5]=>0;[1]=>1;[9]=>same;[6]=>switch",true
8e6e903c-42d5-11ea-0b38-6fe346df9ac5,img/repeat/907180/colony4j-8e6e903c-42d5-11ea-0b38-6fe346df9ac5.png,square,[4 0 4; 4 1 4; 4 0 4],"[6]=>0;[1]=>1;[7, 0, 4, 2, 3, 8, 5]=>same;[9]=>switch",true
8e8574c8-42d5-11ea-2423-8994cd912b3f,img/repeat/907180/colony4j-8e8574c8-42d5-11ea-2423-8994cd912b3f.png,square,[4 0 4; 4 1 4; 4 0 4],"[6]=>0;[1]=>1;[9]=>same;[7, 0, 4, 2, 3, 8, 5]=>switch",true
8e9e3d58-42d5-11ea-0b59-93b74409d6d8,img/repeat/907180/colony4j-8e9e3d58-42d5-11ea-0b59-93b74409d6d8.png,random,[4 0 4; 4 1 4; 4 0 4],"[9]=>0;[1]=>1;[7, 0, 4, 2, 3, 8, 5]=>same;[6]=>switch",true
8eb346aa-42d5-11ea-0e8b-91d44aed4eb4,img/repeat/907180/colony4j-8eb346aa-42d5-11ea-0e8b-91d44aed4eb4.png,blank,[4 0 4; 4 1 4; 4 0 4],"[9]=>0;[1]=>1;[6]=>same;[7, 0, 4, 2, 3, 8, 5]=>switch",true
8ecbe58e-42d5-11ea-1527-57be9cd8a840,img/regular/826828/colony4j-8ecbe58e-42d5-11ea-1527-57be9cd8a840.png,random,[4 0 4; 4 1 4; 4 0 4],"[7, 0, 4, 2, 3, 8, 5]=>0;[6]=>1;[1]=>same;[9]=>switch",false
8ee453f8-42d5-11ea-0e84-a95671815e87,img/regular/826828/colony4j-8ee453f8-42d5-11ea-0e84-a95671815e87.png,square,[4 0 4; 4 1 4; 4 0 4],"[7, 0, 4, 2, 3, 8, 5]=>0;[6]=>1;[9]=>same;[1]=>switch",false
8eff810a-42d5-11ea-371e-6b593ef2368c,img/repeat/907180/colony4j-8eff810a-42d5-11ea-371e-6b593ef2368c.png,random,[4 0 4; 4 1 4; 4 0 4],"[1]=>0;[6]=>1;[7, 0, 4, 2, 3, 8, 5]=>same;[9]=>switch",true
8f0e617a-42d5-11ea-2b6d-ab7766270610,img/regular/826828/colony4j-8f0e617a-42d5-11ea-2b6d-ab7766270610.png,blank,[4 0 4; 4 1 4; 4 0 4],"[1]=>0;[6]=>1;[9]=>same;[7, 0, 4, 2, 3, 8, 5]=>switch",false
8f222e64-42d5-11ea-194e-2f36e1153c5b,img/regular/826828/colony4j-8f222e64-42d5-11ea-194e-2f36e1153c5b.png,blank,[4 0 4; 4 1 4; 4 0 4],"[9]=>0;[6]=>1;[7, 0, 4, 2, 3, 8, 5]=>same;[1]=>switch",false
8f33e4e0-42d5-11ea-15ce-eb94105ea3b9,img/repeat/907180/colony4j-8f33e4e0-42d5-11ea-15ce-eb94105ea3b9.png,blank,[4 0 4; 4 1 4; 4 0 4],"[9]=>0;[6]=>1;[1]=>same;[7, 0, 4, 2, 3, 8, 5]=>switch",true
8f4287d4-42d5-11ea-0e04-c96cae1c2880,img/regular/826828/colony4j-8f4287d4-42d5-11ea-0e04-c96cae1c2880.png,random,[4 0 4; 4 1 4; 4 0 4],"[7, 0, 4, 2, 3, 8, 5]=>0;[9]=>1;[1]=>same;[6]=>switch",false
8f525bf0-42d5-11ea-398f-ed8e6e8666d9,img/repeat/907180/colony4j-8f525bf0-42d5-11ea-398f-ed8e6e8666d9.png,square,[4 0 4; 4 1 4; 4 0 4],"[7, 0, 4, 2, 3, 8, 5]=>0;[9]=>1;[6]=>same;[1]=>switch",true
8f608306-42d5-11ea-1b9f-75e9d79187e8,img/repeat/907180/colony4j-8f608306-42d5-11ea-1b9f-75e9d79187e8.png,blank,[4 0 4; 4 1 4; 4 0 4],"[1]=>0;[9]=>1;[7, 0, 4, 2, 3, 8, 5]=>same;[6]=>switch",true
8f7cee42-42d5-11ea-3b90-b910b1d9ae35,img/regular/826828/colony4j-8f7cee42-42d5-11ea-3b90-b910b1d9ae35.png,square,[4 3 4; 2 4 2; 4 3 4],"[1]=>0;[0, 4, 7, 9, 2, 5, 6]=>1;[3]=>same;[8]=>switch",false
8f8f54a4-42d5-11ea-055b-ed7536656909,img/regular/826828/colony4j-8f8f54a4-42d5-11ea-055b-ed7536656909.png,random,[4 3 4; 2 4 2; 4 3 4],"[1]=>0;[0, 4, 7, 9, 2, 5, 6]=>1;[8]=>same;[3]=>switch",false
8f9fc4b2-42d5-11ea-2c94-edfd9864affb,img/regular/826828/colony4j-8f9fc4b2-42d5-11ea-2c94-edfd9864affb.png,square,[4 3 4; 2 4 2; 4 3 4],"[3]=>0;[0, 4, 7, 9, 2, 5, 6]=>1;[1]=>same;[8]=>switch",false
8fb3f14e-42d5-11ea-08b7-61699c579633,img/regular/826828/colony4j-8fb3f14e-42d5-11ea-08b7-61699c579633.png,square,[4 3 4; 2 4 2; 4 3 4],"[3]=>0;[0, 4, 7, 9, 2, 5, 6]=>1;[8]=>same;[1]=>switch",false
8fc44968-42d5-11ea-3f1d-1bca03f071c6,img/repeat/907180/colony4j-8fc44968-42d5-11ea-3f1d-1bca03f071c6.png,square,[4 3 4; 2 4 2; 4 3 4],"[8]=>0;[0, 4, 7, 9, 2, 5, 6]=>1;[1]=>same;[3]=>switch",true
8fd1c37e-42d5-11ea-0076-43e34bb1f0b1,img/regular/826828/colony4j-8fd1c37e-42d5-11ea-0076-43e34bb1f0b1.png,blank,[4 3 4; 2 4 2; 4 3 4],"[8]=>0;[0, 4, 7, 9, 2, 5, 6]=>1;[3]=>same;[1]=>switch",false
8fea096e-42d5-11ea-01f6-db3d44ba4538,img/repeat/907180/colony4j-8fea096e-42d5-11ea-01f6-db3d44ba4538.png,blank,[4 3 4; 2 4 2; 4 3 4],"[0, 4, 7, 9, 2, 5, 6]=>0;[1]=>1;[3]=>same;[8]=>switch",true
8ffb1eb6-42d5-11ea-16c8-11d0fe07fdf0,img/repeat/907180/colony4j-8ffb1eb6-42d5-11ea-16c8-11d0fe07fdf0.png,blank,[4 3 4; 2 4 2; 4 3 4],"[0, 4, 7, 9, 2, 5, 6]=>0;[1]=>1;[8]=>same;[3]=>switch",true
90151980-42d5-11ea-082e-f186fbb5f7e5,img/repeat/907180/colony4j-90151980-42d5-11ea-082e-f186fbb5f7e5.png,random,[4 3 4; 2 4 2; 4 3 4],"[3]=>0;[1]=>1;[0, 4, 7, 9, 2, 5, 6]=>same;[8]=>switch",true
4361b158-42d7-11ea-1e00-8de7e85df8a2,img/regular/897259/colony4j-4361b158-42d7-11ea-1e00-8de7e85df8a2.png,random,[2 3 2; 1 1 1; 2 3 2],"[1]=>0;[0, 4, 9, 7, 2, 8, 6]=>1;[3]=>same;[5]=>switch",false
44d6d28e-42d7-11ea-2876-55f9a4bda810,img/regular/897259/colony4j-44d6d28e-42d7-11ea-2876-55f9a4bda810.png,blank,[2 3 2; 1 1 1; 2 3 2],"[1]=>0;[0, 4, 9, 7, 2, 8, 6]=>1;[5]=>same;[3]=>switch",false
44e63620-42d7-11ea-164b-b5005462b5e5,img/repeat/430318/colony4j-44e63620-42d7-11ea-164b-b5005462b5e5.png,blank,[2 3 2; 1 1 1; 2 3 2],"[3]=>0;[0, 4, 9, 7, 2, 8, 6]=>1;[1]=>same;[5]=>switch",true
44f57252-42d7-11ea-0589-f12c63dc95db,img/regular/897259/colony4j-44f57252-42d7-11ea-0589-f12c63dc95db.png,blank,[2 3 2; 1 1 1; 2 3 2],"[3]=>0;[0, 4, 9, 7, 2, 8, 6]=>1;[5]=>same;[1]=>switch",false
4505550a-42d7-11ea-37bd-73144caddfb7,img/repeat/430318/colony4j-4505550a-42d7-11ea-37bd-73144caddfb7.png,square,[2 3 2; 1 1 1; 2 3 2],"[5]=>0;[0, 4, 9, 7, 2, 8, 6]=>1;[1]=>same;[3]=>switch",true
4514d336-42d7-11ea-0acc-7fadb4fa011d,img/regular/897259/colony4j-4514d336-42d7-11ea-0acc-7fadb4fa011d.png,blank,[2 3 2; 1 1 1; 2 3 2],"[5]=>0;[0, 4, 9, 7, 2, 8, 6]=>1;[3]=>same;[1]=>switch",false
45252b5a-42d7-11ea-394b-7d8ddbc199dc,img/regular/897259/colony4j-45252b5a-42d7-11ea-394b-7d8ddbc199dc.png,square,[2 3 2; 1 1 1; 2 3 2],"[0, 4, 9, 7, 2, 8, 6]=>0;[1]=>1;[3]=>same;[5]=>switch",false
453d2e76-42d7-11ea-11a7-edc6963091d1,img/repeat/430318/colony4j-453d2e76-42d7-11ea-11a7-edc6963091d1.png,random,[2 3 2; 1 1 1; 2 3 2],"[0, 4, 9, 7, 2, 8, 6]=>0;[1]=>1;[5]=>same;[3]=>switch",true
455260fc-42d7-11ea-23c1-e95114940a5a,img/repeat/430318/colony4j-455260fc-42d7-11ea-23c1-e95114940a5a.png,blank,[2 3 2; 1 1 1; 2 3 2],"[3]=>0;[1]=>1;[0, 4, 9, 7, 2, 8, 6]=>same;[5]=>switch",true
456be3ec-42d7-11ea-2e7c-91cf1934e3b8,img/repeat/430318/colony4j-456be3ec-42d7-11ea-2e7c-91cf1934e3b8.png,blank,[2 3 2; 1 1 1; 2 3 2],"[3]=>0;[1]=>1;[5]=>same;[0, 4, 9, 7, 2, 8, 6]=>switch",true
4584c380-42d7-11ea-2ae7-656bebb66f4f,img/repeat/430318/colony4j-4584c380-42d7-11ea-2ae7-656bebb66f4f.png,blank,[2 3 2; 1 1 1; 2 3 2],"[5]=>0;[1]=>1;[0, 4, 9, 7, 2, 8, 6]=>same;[3]=>switch",true
45960654-42d7-11ea-1ab5-1550e0500848,img/regular/897259/colony4j-45960654-42d7-11ea-1ab5-1550e0500848.png,square,[2 3 2; 1 1 1; 2 3 2],"[5]=>0;[1]=>1;[3]=>same;[0, 4, 9, 7, 2, 8, 6]=>switch",false
45a9caa4-42d7-11ea-1b62-87d15a58b6f4,img/regular/897259/colony4j-45a9caa4-42d7-11ea-1b62-87d15a58b6f4.png,square,[2 3 2; 1 1 1; 2 3 2],"[0, 4, 9, 7, 2, 8, 6]=>0;[3]=>1;[1]=>same;[5]=>switch",false
45baa9e6-42d7-11ea-3c3c-5b02b6a49ef2,img/regular/897259/colony4j-45baa9e6-42d7-11ea-3c3c-5b02b6a49ef2.png,random,[2 3 2; 1 1 1; 2 3 2],"[0, 4, 9, 7, 2, 8, 6]=>0;[3]=>1;[5]=>same;[1]=>switch",false
45d6133e-42d7-11ea-3b89-a727902f7baf,img/regular/897259/colony4j-45d6133e-42d7-11ea-3b89-a727902f7baf.png,random,[2 3 2; 1 1 1; 2 3 2],"[1]=>0;[3]=>1;[0, 4, 9, 7, 2, 8, 6]=>same;[5]=>switch",false
45e64c2c-42d7-11ea-142e-559d711a0b67,img/regular/897259/colony4j-45e64c2c-42d7-11ea-142e-559d711a0b67.png,random,[2 3 2; 1 1 1; 2 3 2],"[1]=>0;[3]=>1;[5]=>same;[0, 4, 9, 7, 2, 8, 6]=>switch",false
45f88694-42d7-11ea-31ad-03a823d0f6ff,img/regular/897259/colony4j-45f88694-42d7-11ea-31ad-03a823d0f6ff.png,random,[2 3 2; 1 1 1; 2 3 2],"[5]=>0;[3]=>1;[0, 4, 9, 7, 2, 8, 6]=>same;[1]=>switch",false
460c0142-42d7-11ea-0088-6579bbccd3a5,img/repeat/430318/colony4j-460c0142-42d7-11ea-0088-6579bbccd3a5.png,random,[2 3 2; 1 1 1; 2 3 2],"[5]=>0;[3]=>1;[1]=>same;[0, 4, 9, 7, 2, 8, 6]=>switch",true
4620ae62-42d7-11ea-2f0b-8b9fded9afcc,img/repeat/430318/colony4j-4620ae62-42d7-11ea-2f0b-8b9fded9afcc.png,blank,[2 3 2; 1 1 1; 2 3 2],"[0, 4, 9, 7, 2, 8, 6]=>0;[5]=>1;[1]=>same;[3]=>switch",true
46338f50-42d7-11ea-009a-975b20696d76,img/regular/897259/colony4j-46338f50-42d7-11ea-009a-975b20696d76.png,random,[2 3 2; 1 1 1; 2 3 2],"[0, 4, 9, 7, 2, 8, 6]=>0;[5]=>1;[3]=>same;[1]=>switch",false
464fa834-42d7-11ea-0c9b-adf2fe4fc0a0,img/regular/897259/colony4j-464fa834-42d7-11ea-0c9b-adf2fe4fc0a0.png,blank,[2 3 2; 1 1 1; 2 3 2],"[1]=>0;[5]=>1;[0, 4, 9, 7, 2, 8, 6]=>same;[3]=>switch",false
4668d2b4-42d7-11ea-2cce-1376ea4107f7,img/repeat/430318/colony4j-4668d2b4-42d7-11ea-2cce-1376ea4107f7.png,blank,[1 1 1; 0 4 0; 1 1 1],"[4]=>0;[0, 9, 7, 2, 3, 8, 1]=>1;[5]=>same;[6]=>switch",true
467e3618-42d7-11ea-1d23-a1c04c038eb7,img/repeat/430318/colony4j-467e3618-42d7-11ea-1d23-a1c04c038eb7.png,random,[1 1 1; 0 4 0; 1 1 1],"[4]=>0;[0, 9, 7, 2, 3, 8, 1]=>1;[6]=>same;[5]=>switch",true
46949fde-42d7-11ea-3be1-cdb607306037,img/repeat/430318/colony4j-46949fde-42d7-11ea-3be1-cdb607306037.png,random,[1 1 1; 0 4 0; 1 1 1],"[5]=>0;[0, 9, 7, 2, 3, 8, 1]=>1;[4]=>same;[6]=>switch",true
46a952e4-42d7-11ea-2d31-69723cbb3e01,img/regular/897259/colony4j-46a952e4-42d7-11ea-2d31-69723cbb3e01.png,square,[1 1 1; 0 4 0; 1 1 1],"[5]=>0;[0, 9, 7, 2, 3, 8, 1]=>1;[6]=>same;[4]=>switch",false
46bf51ca-42d7-11ea-15f7-cd40702b500f,img/repeat/430318/colony4j-46bf51ca-42d7-11ea-15f7-cd40702b500f.png,square,[1 1 1; 0 4 0; 1 1 1],"[6]=>0;[0, 9, 7, 2, 3, 8, 1]=>1;[4]=>same;[5]=>switch",true
46de79ee-42d7-11ea-3a38-f1888afd9ec0,img/repeat/430318/colony4j-46de79ee-42d7-11ea-3a38-f1888afd9ec0.png,random,[1 1 1; 0 4 0; 1 1 1],"[6]=>0;[0, 9, 7, 2, 3, 8, 1]=>1;[5]=>same;[4]=>switch",true
46f57cdc-42d7-11ea-006e-d7c247792a11,img/repeat/430318/colony4j-46f57cdc-42d7-11ea-006e-d7c247792a11.png,blank,[1 1 1; 0 4 0; 1 1 1],"[0, 9, 7, 2, 3, 8, 1]=>0;[4]=>1;[5]=>same;[6]=>switch",true
470a392e-42d7-11ea-2852-fd5a606138ba,img/regular/897259/colony4j-470a392e-42d7-11ea-2852-fd5a606138ba.png,blank,[1 1 1; 0 4 0; 1 1 1],"[0, 9, 7, 2, 3, 8, 1]=>0;[4]=>1;[6]=>same;[5]=>switch",false
471b509c-42d7-11ea-394e-d95574145e75,img/repeat/430318/colony4j-471b509c-42d7-11ea-394e-d95574145e75.png,blank,[1 1 1; 0 4 0; 1 1 1],"[5]=>0;[4]=>1;[0, 9, 7, 2, 3, 8, 1]=>same;[6]=>switch",true
472f59de-42d7-11ea-1b54-334d71e94eb0,img/regular/897259/colony4j-472f59de-42d7-11ea-1b54-334d71e94eb0.png,random,[1 1 1; 0 4 0; 1 1 1],"[5]=>0;[4]=>1;[6]=>same;[0, 9, 7, 2, 3, 8, 1]=>switch",false
4745ac48-42d7-11ea-34bb-61e9e8dedc5d,img/regular/897259/colony4j-4745ac48-42d7-11ea-34bb-61e9e8dedc5d.png,square,[1 1 1; 0 4 0; 1 1 1],"[6]=>0;[4]=>1;[0, 9, 7, 2, 3, 8, 1]=>same;[5]=>switch",false
47597ac0-42d7-11ea-3f79-a5960eb51b69,img/regular/897259/colony4j-47597ac0-42d7-11ea-3f79-a5960eb51b69.png,square,[1 1 1; 0 4 0; 1 1 1],"[6]=>0;[4]=>1;[5]=>same;[0, 9, 7, 2, 3, 8, 1]=>switch",false
4766731a-42d7-11ea-32ec-ef43a5cb4a64,img/regular/897259/colony4j-4766731a-42d7-11ea-32ec-ef43a5cb4a64.png,square,[1 1 1; 0 4 0; 1 1 1],"[0, 9, 7, 2, 3, 8, 1]=>0;[5]=>1;[4]=>same;[6]=>switch",false
47763a0c-42d7-11ea-138c-f5a4ec9661a5,img/regular/897259/colony4j-47763a0c-42d7-11ea-138c-f5a4ec9661a5.png,square,[1 1 1; 0 4 0; 1 1 1],"[0, 9, 7, 2, 3, 8, 1]=>0;[5]=>1;[6]=>same;[4]=>switch",false
478bf0fe-42d7-11ea-128c-4dbfa1afd99b,img/repeat/430318/colony4j-478bf0fe-42d7-11ea-128c-4dbfa1afd99b.png,random,[1 1 1; 0 4 0; 1 1 1],"[4]=>0;[5]=>1;[0, 9, 7, 2, 3, 8, 1]=>same;[6]=>switch",true
479a7aa4-42d7-11ea-1ec9-3d5e3652b947,img/repeat/430318/colony4j-479a7aa4-42d7-11ea-1ec9-3d5e3652b947.png,square,[1 1 1; 0 4 0; 1 1 1],"[4]=>0;[5]=>1;[6]=>same;[0, 9, 7, 2, 3, 8, 1]=>switch",true
47b65e46-42d7-11ea-1958-1b38b7c921e5,img/repeat/430318/colony4j-47b65e46-42d7-11ea-1958-1b38b7c921e5.png,random,[1 1 1; 0 4 0; 1 1 1],"[6]=>0;[5]=>1;[0, 9, 7, 2, 3, 8, 1]=>same;[4]=>switch",true
47c6e4d4-42d7-11ea-2010-e751fd78abbf,img/regular/897259/colony4j-47c6e4d4-42d7-11ea-2010-e751fd78abbf.png,blank,[1 1 1; 0 4 0; 1 1 1],"[6]=>0;[5]=>1;[4]=>same;[0, 9, 7, 2, 3, 8, 1]=>switch",false
47dbd130-42d7-11ea-3adf-8bdbe1ea81b1,img/regular/897259/colony4j-47dbd130-42d7-11ea-3adf-8bdbe1ea81b1.png,random,[1 1 1; 0 4 0; 1 1 1],"[0, 9, 7, 2, 3, 8, 1]=>0;[6]=>1;[4]=>same;[5]=>switch",false
47eed8a4-42d7-11ea-2f3a-7196eea17cfc,img/repeat/430318/colony4j-47eed8a4-42d7-11ea-2f3a-7196eea17cfc.png,square,[1 1 1; 0 4 0; 1 1 1],"[0, 9, 7, 2, 3, 8, 1]=>0;[6]=>1;[5]=>same;[4]=>switch",true
48065a42-42d7-11ea-13e8-a3d0e688fd06,img/repeat/430318/colony4j-48065a42-42d7-11ea-13e8-a3d0e688fd06.png,random,[1 1 1; 0 4 0; 1 1 1],"[4]=>0;[6]=>1;[0, 9, 7, 2, 3, 8, 1]=>same;[5]=>switch",true
4820ed9e-42d7-11ea-30a1-01219f02dd4e,img/regular/897259/colony4j-4820ed9e-42d7-11ea-30a1-01219f02dd4e.png,blank,[3 2 3; 0 2 0; 3 2 3],"[1]=>0;[0, 9, 4, 7, 2, 3, 5]=>1;[6]=>same;[8]=>switch",false
48375638-42d7-11ea-2af3-1b6bed86058c,img/regular/897259/colony4j-48375638-42d7-11ea-2af3-1b6bed86058c.png,random,[3 2 3; 0 2 0; 3 2 3],"[1]=>0;[0, 9, 4, 7, 2, 3, 5]=>1;[8]=>same;[6]=>switch",false
4850cf82-42d7-11ea-153e-1fac6a2179af,img/repeat/430318/colony4j-4850cf82-42d7-11ea-153e-1fac6a2179af.png,square,[3 2 3; 0 2 0; 3 2 3],"[6]=>0;[0, 9, 4, 7, 2, 3, 5]=>1;[1]=>same;[8]=>switch",true
48650dd2-42d7-11ea-1026-3d1040977030,img/regular/897259/colony4j-48650dd2-42d7-11ea-1026-3d1040977030.png,square,[3 2 3; 0 2 0; 3 2 3],"[6]=>0;[0, 9, 4, 7, 2, 3, 5]=>1;[8]=>same;[1]=>switch",false
487e3b46-42d7-11ea-3e82-2d78c13c1e1a,img/repeat/430318/colony4j-487e3b46-42d7-11ea-3e82-2d78c13c1e1a.png,square,[3 2 3; 0 2 0; 3 2 3],"[8]=>0;[0, 9, 4, 7, 2, 3, 5]=>1;[1]=>same;[6]=>switch",true
48a279fc-42d7-11ea-0e4f-f9920344dfa8,img/regular/897259/colony4j-48a279fc-42d7-11ea-0e4f-f9920344dfa8.png,random,[3 2 3; 0 2 0; 3 2 3],"[8]=>0;[0, 9, 4, 7, 2, 3, 5]=>1;[6]=>same;[1]=>switch",false
48b5a0d8-42d7-11ea-1660-cb0c993c2592,img/repeat/430318/colony4j-48b5a0d8-42d7-11ea-1660-cb0c993c2592.png,square,[3 2 3; 0 2 0; 3 2 3],"[0, 9, 4, 7, 2, 3, 5]=>0;[1]=>1;[6]=>same;[8]=>switch",true
48cb3a4c-42d7-11ea-3087-c15c80af07ae,img/regular/897259/colony4j-48cb3a4c-42d7-11ea-3087-c15c80af07ae.png,random,[3 2 3; 0 2 0; 3 2 3],"[0, 9, 4, 7, 2, 3, 5]=>0;[1]=>1;[8]=>same;[6]=>switch",false
48df368c-42d7-11ea-251b-f34f6af00990,img/repeat/430318/colony4j-48df368c-42d7-11ea-251b-f34f6af00990.png,square,[3 2 3; 0 2 0; 3 2 3],"[6]=>0;[1]=>1;[0, 9, 4, 7, 2, 3, 5]=>same;[8]=>switch",true
48f929fa-42d7-11ea-3d2d-d59ec4beecde,img/repeat/430318/colony4j-48f929fa-42d7-11ea-3d2d-d59ec4beecde.png,blank,[3 2 3; 0 2 0; 3 2 3],"[6]=>0;[1]=>1;[8]=>same;[0, 9, 4, 7, 2, 3, 5]=>switch",true
4908d870-42d7-11ea-2e01-ff82819d6527,img/repeat/430318/colony4j-4908d870-42d7-11ea-2e01-ff82819d6527.png,blank,[3 2 3; 0 2 0; 3 2 3],"[8]=>0;[1]=>1;[0, 9, 4, 7, 2, 3, 5]=>same;[6]=>switch",true
491fd28c-42d7-11ea-3d38-bdbb51a43657,img/repeat/430318/colony4j-491fd28c-42d7-11ea-3d38-bdbb51a43657.png,random,[3 2 3; 0 2 0; 3 2 3],"[8]=>0;[1]=>1;[6]=>same;[0, 9, 4, 7, 2, 3, 5]=>switch",true
49379bf6-42d7-11ea-307c-05563436d719,img/regular/897259/colony4j-49379bf6-42d7-11ea-307c-05563436d719.png,square,[3 2 3; 0 2 0; 3 2 3],"[0, 9, 4, 7, 2, 3, 5]=>0;[6]=>1;[1]=>same;[8]=>switch",false
494eaea6-42d7-11ea-24d3-0ddbc6a718ed,img/regular/897259/colony4j-494eaea6-42d7-11ea-24d3-0ddbc6a718ed.png,square,[3 2 3; 0 2 0; 3 2 3],"[0, 9, 4, 7, 2, 3, 5]=>0;[6]=>1;[8]=>same;[1]=>switch",false
49615bf0-42d7-11ea-36a9-cb844eee6cf9,img/regular/897259/colony4j-49615bf0-42d7-11ea-36a9-cb844eee6cf9.png,square,[3 2 3; 0 2 0; 3 2 3],"[1]=>0;[6]=>1;[0, 9, 4, 7, 2, 3, 5]=>same;[8]=>switch",false
49734d54-42d7-11ea-36b3-95643be6d20d,img/regular/897259/colony4j-49734d54-42d7-11ea-36b3-95643be6d20d.png,square,[3 2 3; 0 2 0; 3 2 3],"[1]=>0;[6]=>1;[8]=>same;[0, 9, 4, 7, 2, 3, 5]=>switch",false
4984add8-42d7-11ea-3e00-bd4889ace06f,img/regular/897259/colony4j-4984add8-42d7-11ea-3e00-bd4889ace06f.png,random,[3 2 3; 0 2 0; 3 2 3],"[8]=>0;[6]=>1;[0, 9, 4, 7, 2, 3, 5]=>same;[1]=>switch",false
