id,file,seed,mask,filter,repeater
d9b644a6-ff05-11e7-0a09-9f9e146a9040,img/repeat/417377/colony4j-d9b644a6-ff05-11e7-0a09-9f9e146a9040.png,random,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[7, 4, 0, 9, 3, 8, 6]=>0;[2, 1]=>1;[5]=>same;nothing=>switch",TRUE
de613786-ff05-11e7-08ee-fb8116dac717,img/repeat/417377/colony4j-de613786-ff05-11e7-08ee-fb8116dac717.png,blank,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[7, 4, 0, 9, 3, 8, 6]=>0;[1]=>1;[5]=>same;nothing=>switch",TRUE
e162135e-ff05-11e7-3877-035f7dcdc09c,img/repeat/417377/colony4j-e162135e-ff05-11e7-3877-035f7dcdc09c.png,blank,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[7, 4, 0, 9, 3, 8, 6]=>0;[1]=>1;[5]=>same;nothing=>switch",TRUE
e4881b2a-ff05-11e7-1d0b-e9763ca3111c,img/repeat/417377/colony4j-e4881b2a-ff05-11e7-1d0b-e9763ca3111c.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[7, 4, 0, 9, 3, 8, 6]=>0;[5, 1]=>1;[2]=>same;nothing=>switch",TRUE
e75ead16-ff05-11e7-0bef-090047973ebe,img/repeat/417377/colony4j-e75ead16-ff05-11e7-0bef-090047973ebe.png,blank,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[7, 4, 0, 9, 3, 8, 6]=>0;[5]=>1;[2]=>same;nothing=>switch",TRUE
eac365da-ff05-11e7-34aa-65d55ddb9f77,img/regular/328201/colony4j-eac365da-ff05-11e7-34aa-65d55ddb9f77.png,random,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[7, 4, 0, 9, 3, 8, 6]=>0;[5]=>1;[2]=>same;nothing=>switch",FALSE
ee3af0b6-ff05-11e7-0995-210e857794da,img/repeat/417377/colony4j-ee3af0b6-ff05-11e7-0995-210e857794da.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[7, 4, 0, 9, 3, 8, 6]=>0;[2, 5]=>1;[1]=>same;nothing=>switch",TRUE
3b1e761e-ff06-11e7-0926-899e942d6843,img/repeat/422225/colony4j-3b1e761e-ff06-11e7-0926-899e942d6843.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[4, 9, 2, 3, 8, 5, 6, 1]=>0;[0]=>1;[7]=>same;nothing=>switch",TRUE
3d5ab000-ff06-11e7-22c5-47b8396a0592,img/repeat/422225/colony4j-3d5ab000-ff06-11e7-22c5-47b8396a0592.png,random,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[4, 9, 2, 3, 8, 5, 6, 1]=>0;nothing=>1;[7]=>same;nothing=>switch",TRUE
3d6ce734-ff06-11e7-20b1-dd351663ad27,img/repeat/422225/colony4j-3d6ce734-ff06-11e7-20b1-dd351663ad27.png,blank,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[4, 9, 2, 3, 8, 5, 6, 1]=>0;nothing=>1;[7]=>same;nothing=>switch",TRUE
3d80e0e0-ff06-11e7-0a08-e7cae05c19bd,img/repeat/422225/colony4j-3d80e0e0-ff06-11e7-0a08-e7cae05c19bd.png,blank,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[4, 9, 2, 3, 8, 5, 6, 1]=>0;[7]=>1;[0]=>same;nothing=>switch",TRUE
3d90d220-ff06-11e7-26e7-432296027e06,img/repeat/422225/colony4j-3d90d220-ff06-11e7-26e7-432296027e06.png,blank,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[4, 9, 2, 3, 8, 6, 1]=>0;[7]=>1;[0]=>same;nothing=>switch",TRUE
3d9fe60c-ff06-11e7-1f4d-87934e3b4965,img/repeat/422225/colony4j-3d9fe60c-ff06-11e7-1f4d-87934e3b4965.png,random,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[4, 9, 2, 3, 8, 6, 1]=>0;[7]=>1;[0]=>same;nothing=>switch",TRUE
3dad2a4a-ff06-11e7-3c6c-e32f7945ebb9,img/repeat/422225/colony4j-3dad2a4a-ff06-11e7-3c6c-e32f7945ebb9.png,blank,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[4, 9, 2, 3, 8, 6, 1]=>0;[5]=>1;[0]=>same;nothing=>switch",TRUE
3dc6b020-ff06-11e7-14bb-7395fc4c6d65,img/repeat/422225/colony4j-3dc6b020-ff06-11e7-14bb-7395fc4c6d65.png,random,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[4, 9, 2, 3, 8, 6, 1]=>0;[5]=>1;[0]=>same;nothing=>switch",TRUE
3dd7e14c-ff06-11e7-29ce-f3c10739ed24,img/repeat/422225/colony4j-3dd7e14c-ff06-11e7-29ce-f3c10739ed24.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[0, 4, 9, 2, 3, 8, 6, 1]=>0;[5]=>1;[7]=>same;nothing=>switch",TRUE
3df0e168-ff06-11e7-0ebc-37b6bf91cba1,img/repeat/422225/colony4j-3df0e168-ff06-11e7-0ebc-37b6bf91cba1.png,random,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[0, 4, 9, 2, 3, 8, 6, 1]=>0;nothing=>1;[7]=>same;nothing=>switch",TRUE
3e04e4a8-ff06-11e7-0565-414efa1adfee,img/repeat/422225/colony4j-3e04e4a8-ff06-11e7-0565-414efa1adfee.png,blank,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[0, 4, 9, 2, 3, 8, 6, 1]=>0;nothing=>1;[7]=>same;nothing=>switch",TRUE
3e13ff60-ff06-11e7-1778-5bf4011ef3c1,img/repeat/422225/colony4j-3e13ff60-ff06-11e7-1778-5bf4011ef3c1.png,random,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[0, 4, 9, 2, 3, 8, 6, 1]=>0;[7]=>1;[5]=>same;nothing=>switch",TRUE
3e28f5b4-ff06-11e7-27b1-556fb677592b,img/repeat/422225/colony4j-3e28f5b4-ff06-11e7-27b1-556fb677592b.png,random,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[0, 4, 9, 2, 3, 8, 6, 1]=>0;[7]=>1;[5]=>same;nothing=>switch",TRUE
3e36aa92-ff06-11e7-3f95-19c2ad120349,img/repeat/422225/colony4j-3e36aa92-ff06-11e7-3f95-19c2ad120349.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[0, 4, 9, 2, 3, 8, 6, 1]=>0;[7]=>1;[5]=>same;nothing=>switch",TRUE
3e4b7db4-ff06-11e7-05c2-4d92ba6ea4a8,img/repeat/422225/colony4j-3e4b7db4-ff06-11e7-05c2-4d92ba6ea4a8.png,random,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[0, 4, 9, 2, 3, 8, 6, 1]=>0;[7]=>1;[5]=>same;nothing=>switch",TRUE
3e5cc362-ff06-11e7-312d-612fb5553c37,img/repeat/422225/colony4j-3e5cc362-ff06-11e7-312d-612fb5553c37.png,blank,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[7, 4, 9, 2, 3, 8, 6, 1]=>0;nothing=>1;[5]=>same;nothing=>switch",TRUE
3e6ae044-ff06-11e7-375c-4fb4aad9d860,img/repeat/422225/colony4j-3e6ae044-ff06-11e7-375c-4fb4aad9d860.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[7, 4, 9, 2, 3, 8, 6, 1]=>0;nothing=>1;[5]=>same;nothing=>switch",TRUE
3e78d9ee-ff06-11e7-0363-d58d8e3672cc,img/repeat/422225/colony4j-3e78d9ee-ff06-11e7-0363-d58d8e3672cc.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[7, 4, 9, 2, 3, 8, 6, 1]=>0;nothing=>1;[5]=>same;nothing=>switch",TRUE
3e876536-ff06-11e7-163d-1be76126870f,img/repeat/422225/colony4j-3e876536-ff06-11e7-163d-1be76126870f.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[7, 4, 9, 2, 3, 8, 6, 1]=>0;[0]=>1;[5]=>same;nothing=>switch",TRUE
3e942f6e-ff06-11e7-3634-f1a6e9bdcc5b,img/repeat/422225/colony4j-3e942f6e-ff06-11e7-3634-f1a6e9bdcc5b.png,random,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[7, 4, 9, 2, 3, 8, 6, 1]=>0;[0]=>1;[5]=>same;nothing=>switch",TRUE
3ebb23d0-ff06-11e7-0aba-bf5d47d6580b,img/repeat/422225/colony4j-3ebb23d0-ff06-11e7-0aba-bf5d47d6580b.png,random,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[7, 4, 9, 2, 3, 8, 6, 1]=>0;[0]=>1;[5]=>same;nothing=>switch",TRUE
4e81b2a2-ff06-11e7-26fe-77e299641ced,img/regular/827396/colony4j-4e81b2a2-ff06-11e7-26fe-77e299641ced.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[7]=>same;[4, 2, 8, 6, 1]=>switch",FALSE
4eab81e2-ff06-11e7-1981-754a947f3afc,img/regular/827396/colony4j-4eab81e2-ff06-11e7-1981-754a947f3afc.png,random,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[6]=>same;[7, 4, 2, 8, 1]=>switch",FALSE
4ebcc5cc-ff06-11e7-3982-0baab6738c31,img/regular/827396/colony4j-4ebcc5cc-ff06-11e7-3982-0baab6738c31.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[4]=>same;[7, 2, 8, 6, 1]=>switch",FALSE
4ecdbb52-ff06-11e7-200f-35b143234c69,img/regular/827396/colony4j-4ecdbb52-ff06-11e7-200f-35b143234c69.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[2]=>same;[7, 4, 8, 6, 1]=>switch",FALSE
4edd17dc-ff06-11e7-1fc2-5d3faafbf318,img/repeat/832853/colony4j-4edd17dc-ff06-11e7-1fc2-5d3faafbf318.png,blank,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[8]=>same;[7, 4, 2, 6, 1]=>switch",TRUE
4eed1f88-ff06-11e7-3eaa-67dc624b99ad,img/repeat/832853/colony4j-4eed1f88-ff06-11e7-3eaa-67dc624b99ad.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[1]=>same;[7, 4, 2, 8, 6]=>switch",TRUE
4efe8138-ff06-11e7-1c5c-8be6416c5449,img/regular/827396/colony4j-4efe8138-ff06-11e7-1c5c-8be6416c5449.png,blank,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[1]=>same;[7, 4, 2, 8, 6]=>switch",FALSE
4f10f034-ff06-11e7-0881-bf37c238a20a,img/regular/827396/colony4j-4f10f034-ff06-11e7-0881-bf37c238a20a.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[7, 6]=>same;[4, 2, 8, 1]=>switch",FALSE
4f22b60e-ff06-11e7-053b-07ba4f858ff7,img/regular/827396/colony4j-4f22b60e-ff06-11e7-053b-07ba4f858ff7.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[7, 4]=>same;[2, 8, 6, 1]=>switch",FALSE
4f359cae-ff06-11e7-1528-33ffcbf27b51,img/repeat/832853/colony4j-4f359cae-ff06-11e7-1528-33ffcbf27b51.png,blank,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[7, 2]=>same;[4, 8, 6, 1]=>switch",TRUE
4f4d0b28-ff06-11e7-0ba6-e70e94bf8788,img/regular/827396/colony4j-4f4d0b28-ff06-11e7-0ba6-e70e94bf8788.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[7, 8]=>same;[4, 2, 6, 1]=>switch",FALSE
4f5e2854-ff06-11e7-3df6-d77955c35de8,img/repeat/832853/colony4j-4f5e2854-ff06-11e7-3df6-d77955c35de8.png,random,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[7, 1]=>same;[4, 2, 8, 6]=>switch",TRUE
4f7a5290-ff06-11e7-09f2-6308e5ac7d9b,img/regular/827396/colony4j-4f7a5290-ff06-11e7-09f2-6308e5ac7d9b.png,random,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[4, 6]=>same;[7, 2, 8, 1]=>switch",FALSE
4f910512-ff06-11e7-2972-df2ac1f3a2a1,img/regular/827396/colony4j-4f910512-ff06-11e7-2972-df2ac1f3a2a1.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[2, 6]=>same;[7, 4, 8, 1]=>switch",FALSE
4fa53942-ff06-11e7-1ca1-0da27e74eb23,img/regular/827396/colony4j-4fa53942-ff06-11e7-1ca1-0da27e74eb23.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[8, 6]=>same;[7, 4, 2, 1]=>switch",FALSE
4fb4590e-ff06-11e7-1f00-afdbbea4e041,img/repeat/832853/colony4j-4fb4590e-ff06-11e7-1f00-afdbbea4e041.png,random,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[6, 1]=>same;[7, 4, 2, 8]=>switch",TRUE
4fc0fcb8-ff06-11e7-0f9f-b987509d9e2b,img/repeat/832853/colony4j-4fc0fcb8-ff06-11e7-0f9f-b987509d9e2b.png,blank,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[4, 2]=>same;[7, 8, 6, 1]=>switch",TRUE
4fd5c59e-ff06-11e7-2c0b-2f3298699bbe,img/regular/827396/colony4j-4fd5c59e-ff06-11e7-2c0b-2f3298699bbe.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[4, 8]=>same;[7, 2, 6, 1]=>switch",FALSE
4fe76670-ff06-11e7-0320-3d2372ab30aa,img/regular/827396/colony4j-4fe76670-ff06-11e7-0320-3d2372ab30aa.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[4, 1]=>same;[7, 2, 8, 6]=>switch",FALSE
4ffb24d8-ff06-11e7-11db-7995004bcf5c,img/repeat/832853/colony4j-4ffb24d8-ff06-11e7-11db-7995004bcf5c.png,blank,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[2, 8]=>same;[7, 4, 6, 1]=>switch",TRUE
500c9844-ff06-11e7-3e83-3d9710f4faa4,img/repeat/832853/colony4j-500c9844-ff06-11e7-3e83-3d9710f4faa4.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[2, 1]=>same;[7, 4, 8, 6]=>switch",TRUE
501ce546-ff06-11e7-1517-ad42a48a5eb9,img/regular/827396/colony4j-501ce546-ff06-11e7-1517-ad42a48a5eb9.png,blank,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[8, 1]=>same;[7, 4, 2, 6]=>switch",FALSE
50339c64-ff06-11e7-06ff-dd27fb35ece7,img/regular/827396/colony4j-50339c64-ff06-11e7-06ff-dd27fb35ece7.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[8, 1]=>same;[7, 4, 2, 6]=>switch",FALSE
50423738-ff06-11e7-270a-ed32c67231f6,img/repeat/832853/colony4j-50423738-ff06-11e7-270a-ed32c67231f6.png,blank,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[7, 4, 6]=>same;[2, 8, 1]=>switch",TRUE
5053dc38-ff06-11e7-3d89-6f2b1dfb7cb7,img/regular/827396/colony4j-5053dc38-ff06-11e7-3d89-6f2b1dfb7cb7.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[7, 2, 6]=>same;[4, 8, 1]=>switch",FALSE
5062fd10-ff06-11e7-048e-0fa094fbfdba,img/repeat/832853/colony4j-5062fd10-ff06-11e7-048e-0fa094fbfdba.png,blank,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[7, 8, 6]=>same;[4, 2, 1]=>switch",TRUE
50727a1a-ff06-11e7-03a7-795a72479374,img/repeat/832853/colony4j-50727a1a-ff06-11e7-03a7-795a72479374.png,random,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[7, 6, 1]=>same;[4, 2, 8]=>switch",TRUE
507fdf3e-ff06-11e7-1b55-4dd714fc7092,img/regular/827396/colony4j-507fdf3e-ff06-11e7-1b55-4dd714fc7092.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[7, 4, 2]=>same;[8, 6, 1]=>switch",FALSE
508f84ca-ff06-11e7-3200-1bb7aa735fd7,img/regular/827396/colony4j-508f84ca-ff06-11e7-3200-1bb7aa735fd7.png,square,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[7, 4, 8]=>same;[2, 6, 1]=>switch",FALSE
509dc486-ff06-11e7-387f-11d7026b89f8,img/regular/827396/colony4j-509dc486-ff06-11e7-387f-11d7026b89f8.png,blank,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[7, 4, 1]=>same;[2, 8, 6]=>switch",FALSE
50afbb64-ff06-11e7-0346-6b8a09916630,img/regular/827396/colony4j-50afbb64-ff06-11e7-0346-6b8a09916630.png,random,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[7, 2, 8]=>same;[4, 6, 1]=>switch",FALSE
50c3c8b6-ff06-11e7-3980-55925a5e9c8f,img/repeat/832853/colony4j-50c3c8b6-ff06-11e7-3980-55925a5e9c8f.png,blank,[1 2 2 2 2 2 1; 1 2 4 4 4 2 1; 1 2 4 8 4 2 1; 1 2 4 16 4 2 1; 1 2 4 8 4 2 1; 1 2 4 8 4 2 1; 1 2 2 2 2 2 1],"[9]=>0;[0, 3, 5]=>1;[7, 2, 1]=>same;[4, 8, 6]=>switch",TRUE
